source_page,source_row,category,description,manufacturer_code,brand,quantity,source_price_cents,sale_price_cents,total_cents,confidence,source_fingerprint,internal_code,slug,issues
3,198,Iluminação,FAROL AUX. NOVO UNO WAY 2010/2017 (KIT),SL091310,SHOCK LIGHT,1,22000,28600,28600,high,933fe18a0b830eab219d38e854ad95ece9a148f3b0ba72c9620180c7149ca234,APM1-0198,farol-aux-novo-uno-way-2010-2017-kit-apm1-0198,
3,199,Iluminação,FAROL ESCORT 83/86 VALEO,700677-2,CIBIE,3,13800,17940,53820,high,8e2588acfe5844692cd23596bfb0ce3367f37ba651808b3a52e9ae7d860ae32d,APM1-0199,farol-escort-83-86-valeo-apm1-0199,
3,200,Iluminação,FAROL FOCO SIMPLES GOL 13/... G6 MASCARA NEGRA LD,23-81/20060,RUFATO,1,26600,34580,34580,high,006f51409b9ed60950743b6d3f7e32ddac19856a9dab2e607fac7c5fa014b283,APM1-0200,farol-foco-simples-gol-13-g6-mascara-negra-ld-apm1-0200,
3,201,Iluminação,LANTERNA TRASEIRA BICOLOR ASTRA SEDAN 03/... LD,1859,CENTERPARTS,1,12200,15860,15860,high,7eda74946b6bdb6aa70e95cdd9ee737a59548d4b3be653d4024787b969239bcd,APM1-0201,lanterna-traseira-bicolor-astra-sedan-03-ld-apm1-0201,
3,202,Iluminação,LANTERNA TRASEIRA CORSA 94/99 VERMELHA LE,045309-4,CHG,1,5200,6760,6760,high,abc96c768e352c845fcc8815153e76549b38bcbb0b1d8250b57b7aeed0d15b53,APM1-0202,lanterna-traseira-corsa-94-99-vermelha-le-apm1-0202,
3,203,Iluminação,FAROL PALIO/SIENA/STRADA C/ SOQUETE LD,FF48LD,ORGUS,2,20300,26390,52780,high,2d591e3989c659b6df2a1852f79c283891c268fd5a968ac765d866f83d5d5a45,APM1-0203,farol-palio-siena-strada-c-soquete-ld-apm1-0203,
3,204,Iluminação,FAROL PALIO /SIENA/STRADA,FF48LE,ORGUS,2,20300,26390,52780,high,0df0510c3ddb04872982027d05c5f7d6c1e863748e85d652616bf40cd3216871,APM1-0204,farol-palio-siena-strada-apm1-0204,
3,205,Iluminação,FAROL VW SEDAN / 3059,315-SL/231025,FORTLUZ,1,8900,11570,11570,high,09417eb82ff2a17ffed2a9ad11e73c3dc304fcfd1b3a193bca58bd935b83db4c,APM1-0205,farol-vw-sedan-3059-apm1-0205,
3,206,Iluminação,FAROL GOL/PAR/SAV C/PISCA 05/12 LE,FW452,ORGUS,2,26800,34840,69680,high,32329cff1d6e12b60f26e1839cdd497585f715d9774cad79d6c5b5b5e0edc49a,APM1-0206,farol-gol-par-sav-c-pisca-05-12-le-apm1-0206,
3,207,Iluminação,FAROL GOL 81/86 LD,FW85D,ORGUS,1,14600,18980,18980,high,b1e5fb3dc1f987bea6c4edde14a92ee6cb38f4bbfbb07e4f67901743493550fe,APM1-0207,farol-gol-81-86-ld-apm1-0207,
3,208,Iluminação,LANTERNA CORSA 94/99 2P TRASEIRA LD,RN2008,RUFATO,1,4500,5850,5850,high,ff4c58292571dd97f82c19d0b77a477767b160bd52cde303af7639777c75caf9,APM1-0208,lanterna-corsa-94-99-2p-traseira-ld-apm1-0208,
3,209,Iluminação,FAROL UNO/ FIORINO 04/12 S/L,231025/FL279,FORTLUZ,1,7600,9880,9880,high,0089b16453dc0a5329d7f3a734d4183ce0b6d307e752ba7a43dfd7dd61e0af75,APM1-0209,farol-uno-fiorino-04-12-s-l-apm1-0209,
3,210,Iluminação,FAROL FOCO SIMPLES GOL 13/... LE,20059/23-081,RUFATO,1,23200,30160,30160,high,87d7c54b0464476ac784c5b797fc315d9a2fedea62f81c7ecb705011ad07688d,APM1-0210,farol-foco-simples-gol-13-le-apm1-0210,
3,211,Iluminação,FAROL AUX CELTA 07/13 PRSIMA LD,17530/FGS1028-D,RUFATO,1,6100,7930,7930,high,5e9d5a5cfbe2b7452aa251f10cbc7dcbc6ef9341c430d97dfed3e38e30e999bd,APM1-0211,farol-aux-celta-07-13-prsima-ld-apm1-0211,
3,212,Iluminação,LANTERNA TRASEIRA CORSA 03/07 SEDAN BRANCA LE,16265/04-21-003,RUFATO,1,10100,13130,13130,high,f7d0d5ad241bf456cbd40982be433017a0dbe0022dee1dbd8bc23da1d819f6a4,APM1-0212,lanterna-traseira-corsa-03-07-sedan-branca-le-apm1-0212,
3,213,Iluminação,FAROL FOCO SIMPLES GOL 99/03 LE,19953/23-018,RUFATO,1,20800,27040,27040,high,e77eb161d4da32aede1ac95a469d7908aa28a4f8696ce8dcf33ec8fa29827086,APM1-0213,farol-foco-simples-gol-99-03-le-apm1-0213,
3,214,Iluminação,FAROL MERCEDES BENZ 709/912 LD,FM54LD,ORGUS,1,21000,27300,27300,high,c86c7a38b251e5e6cc0832d08b158b8a8761a376d99c0fdbaa04dade23390a24,APM1-0214,farol-mercedes-benz-709-912-ld-apm1-0214,
3,215,Iluminação,LENTE FAROL PALIO 04/11 LE,11491,RUFATO,2,4500,5850,11700,high,e73a79a70621bcd3aa9f1c02c3c11b3034d5caa0c450b601a7537cab2bff137d,APM1-0215,lente-farol-palio-04-11-le-apm1-0215,
3,216,Iluminação,LENTE FAROL CORSA 03/08 LD,19914,RUFATO,2,4500,5850,11700,high,c646ff2e738458f26795cac4108243414000975d788d2cf7f3bb8401757b9188,APM1-0216,lente-farol-corsa-03-08-ld-apm1-0216,
3,217,Iluminação,LENTE FAROL CORSA 03/08 LE,19915,RUFATO,2,4500,5850,11700,high,c6380773ea461452cc6c8361734813ad586c25b732a144cfe33245d3cf5667ee,APM1-0217,lente-farol-corsa-03-08-le-apm1-0217,
3,218,Iluminação,LENTE FAROL UNO 91/03 LE,SJ169,RUFATO,1,4500,5850,5850,high,a565048790ca410162db16c3ea2f66098159589e661e13e513e5db222652f2cb,APM1-0218,lente-farol-uno-91-03-le-apm1-0218,
3,219,Iluminação,MASCARA CROMADA GRADE FOX .../07,AUT1960,AUTECH,1,4500,5850,5850,high,c40d9c1267db7d1a8087ce565c289cf34095320a1a60e9e5948281fdda9daf62,APM1-0219,mascara-cromada-grade-fox-07-apm1-0219,
3,220,Iluminação,FAROL FOCO DUPLO CROMADO MASCARA NEGRA GOL 13/... LD,20468,RUFATO,1,22000,28600,28600,high,d4a5c6feb0d107c0af0404b6ce90d0e2743f001c8645e48afeed608418b9a90e,APM1-0220,farol-foco-duplo-cromado-mascara-negra-gol-13-ld-apm1-0220,
3,221,Iluminação,LANTERNA TRASEIRA KADETT 89/98 LD,31118.4,COFRAN,1,4500,5850,5850,high,cbedcacfe4824daa3aca5bcc440aa299d39b9a493c9e4ebd673c06fbcb2d42b8,APM1-0221,lanterna-traseira-kadett-89-98-ld-apm1-0221,
3,222,Iluminação,LANTERNA TRASEIRA MONZA 86/87 FUME LD,3106.9,COFRAN,1,4500,5850,5850,high,9900786564db09ac5959e6f3a9e805cae743799c3d5a715fed431cc9e7586f5a,APM1-0222,lanterna-traseira-monza-86-87-fume-ld-apm1-0222,
3,223,Iluminação,LANTERNA TRASEIRA MONZA 88/90 FUME LE,3109-9,COFRAN,1,4500,5850,5850,high,4fd6ff189b6f34827c96e338ce3200a08fe568b51dfca4701121dba89f442805,APM1-0223,lanterna-traseira-monza-88-90-fume-le-apm1-0223,
3,224,Iluminação,LANTERNA TRASEIRA MONZA 82/90 LE,3109.4,COFRAN,1,4500,5850,5850,high,45134b9a2076383490cc519d20efaaedd50401ad42d4b36295632aec2298111e,APM1-0224,lanterna-traseira-monza-82-90-le-apm1-0224,
3,225,Iluminação,FAROL AUXILIAR LOGUS 93 LD,FW-231,ORGUS,1,7900,10270,10270,high,8a5ca54949c10236b7602be3a3d234d7c0c31aa00c160e6c9f5c75b7f6893c49,APM1-0225,farol-auxiliar-logus-93-ld-apm1-0225,
3,226,Iluminação,FAROL SEDAN 73/75 FUSCA,FW-83,RUFATO,1,5200,6760,6760,high,93fbf7dbe9bfc7cc8cdd3a344781ee1ad8780c11bc0f9fbcc53b8a729a249efd,APM1-0226,farol-sedan-73-75-fusca-apm1-0226,
3,227,Iluminação,FAROL AUX PALIO 01/11 PUNTO 07/12,RF098,RUFATO,1,4500,5850,5850,high,c53cc87cae4e0669dec90fe2c89fae49e18045f58f6b573c6e47afe16eb79678,APM1-0227,farol-aux-palio-01-11-punto-07-12-apm1-0227,
3,228,Iluminação,FAROL GOL BOLA 95/99 LE,FL231,FORTLUZ,1,15800,20540,20540,high,e31782278fa3779cb54e767e7bb054eceaa192d1b66b99409a0ccbeb963fabe5,APM1-0228,farol-gol-bola-95-99-le-apm1-0228,
3,229,Iluminação,FAROL HALÓGENO VOLKS DELIVERY LE,FW149LD,ORGUS,2,16500,21450,42900,high,cbd3894f1d1f07f0dffa144192e80b27a204b7178c051cbf82b8f25cea3823f1,APM1-0229,farol-halogeno-volks-delivery-le-apm1-0229,
3,230,Iluminação,FAROL DE MILHA UNO/ELBA 84 LD,FF07L,ORGUS,1,6200,8060,8060,high,745cb3e0fa73db2730ecb8363c062ac8182fe0a57062cbc7589dd83ffe1d9875,APM1-0230,farol-de-milha-uno-elba-84-ld-apm1-0230,
3,231,Iluminação,FAROL AUXILIAR GOL G4 06/08 FOX 03/09 LD,MSL260202R,SHOCK LIGHT,1,4500,5850,5850,high,b38769826c0307db13f477c05dba4cd5aab79e4cc8fad79caa57322f9dd7dd20,APM1-0231,farol-auxiliar-gol-g4-06-08-fox-03-09-ld-apm1-0231,
3,232,Iluminação,FAROL AUXILIAR PALIO/SIENA G2/G3 01/14 IDEA LD/LE,600637-L1006,,1,5000,6500,6500,high,03f8dc0c15d1a3016b1d50ee990ecc53a4abbb08e74b476bf73ca65519f6db89,APM1-0232,farol-auxiliar-palio-siena-g2-g3-01-14-idea-ld-le-apm1-0232,
3,233,Iluminação,FAROL AUXILIAR GOL 99/03 G3 C/PROJETOR LD,16604,RUFATO,1,6200,8060,8060,high,7f4b494780b09b6539b55f8be3ed49d26a5702efe70e87c96ef606dcc89ff188,APM1-0233,farol-auxiliar-gol-99-03-g3-c-projetor-ld-apm1-0233,
3,234,Iluminação,FAROL 1622 CAN/TRUCK LD,FM-118LD,ORGUS,2,13500,17550,35100,high,bdab3fc2d8dc5c13ef450845eca7dfb5f49ae9332ded544d2f5937c76bc6243e,APM1-0234,farol-1622-can-truck-ld-apm1-0234,
3,235,Iluminação,FAROL H4 SANTANA 86/90 LE,160017-5160017,RUFATO,1,9500,12350,12350,high,2f61ec343729dae18c747212f2d53d20bb70c0fe9ac93d69c5220c294e836882,APM1-0235,farol-h4-santana-86-90-le-apm1-0235,
3,236,Iluminação,FAROL AUXILIAR C/PROJETOR GOL 99/03 G3 LE,16605,RUFATO,1,6600,8580,8580,high,8de4d74ec1d9f0843c5f50c5eabce85670580bd76c6b68582bd0ec4f2427e5ed,APM1-0236,farol-auxiliar-c-projetor-gol-99-03-g3-le-apm1-0236,
3,237,Iluminação,LANTERNA TRASEIRA CRISTAL MONTANA 10/14 LD,20020,RUFATO,1,6900,8970,8970,high,af569d3fc540f36496dc7cdf1121f5b99889052e8795cdb93cc447161d61ea66,APM1-0237,lanterna-traseira-cristal-montana-10-14-ld-apm1-0237,
3,238,Iluminação,FAROL PALIO 96/98 LE,VC7731,RUFATO,1,13400,17420,17420,high,d4ea874789414ae7bd3eeeabb4d32f3be3cdabcf69d69aad35be5b4d9c64f880,APM1-0238,farol-palio-96-98-le-apm1-0238,
3,239,Iluminação,LANTERNA TRASEIRA CRISTAL S10 01/09 LD,16836/30-029R,RUFATO,1,10900,14170,14170,high,a7e285390bc126eeb0c2886e739a1dbd79397d25169144427d63f7f97e5dcfd3,APM1-0239,lanterna-traseira-cristal-s10-01-09-ld-apm1-0239,
3,240,Iluminação,FAROL AUXILIAR GOL G6 2013 LE,39179,BIBAS,1,8600,11180,11180,high,7822bef994c45308273c040c61314e4bfa4d829894b34ab4805071e98259837e,APM1-0240,farol-auxiliar-gol-g6-2013-le-apm1-0240,
3,241,Iluminação,FAROL AUXILIAR SANTANA 91,FW-19,ORGUS,1,4500,5850,5850,high,ff5286fc84842305eb10c121013c503c327fa8c78a0ae35338edf224102439e3,APM1-0241,farol-auxiliar-santana-91-apm1-0241,
3,242,Iluminação,LENTE FAROL ESCORT 93/96 LD,SJ227,RUFATO,1,4500,5850,5850,high,632d4bbc304904ddf79635a19f5460049973bfe100c05390177981c9d362e68a,APM1-0242,lente-farol-escort-93-96-ld-apm1-0242,
3,243,Iluminação,FAROL VW SEDAN S/L,231025/315,FORTLUZ,1,8900,11570,11570,high,93af73af65024b2e1c057dbc6e684f71501bd622ab9b12e07515b7d94980e090,APM1-0243,farol-vw-sedan-s-l-apm1-0243,
3,244,Iluminação,FAROL GOL LE 16659,VW5041-X,MEIHAO,1,13900,18070,18070,high,2dfe56ed9510177c381b11de54076cabe92ef7b40f94d922086753afb16b0fcd,APM1-0244,farol-gol-le-16659-apm1-0244,
3,245,Iluminação,FAROL FOCO SIMPLES GOL 09/12 LE,16659,RUFATO,1,13900,18070,18070,high,d064f0771a4621c6307b258603bb8463ff60a4b8aa679c257d6867069c985d79,APM1-0245,farol-foco-simples-gol-09-12-le-apm1-0245,
3,246,Iluminação,LANTERNA TRASEIRA STRADA 14/... LD,23370,RUFATO,1,9800,12740,12740,high,1715f726756d54c6d04c53b5fbbb500d21bb3e18dba4f9f3e9260b209cb20882,APM1-0246,lanterna-traseira-strada-14-ld-apm1-0246,
3,247,Iluminação,LANTERNA TRASEIRA GOL 84/86 LE,3317.40,COFRAN,1,5900,7670,7670,high,c5307625e09d3542ae48034901d746d4eacc10d28c2a1b0b3e38d5ee56589e95,APM1-0247,lanterna-traseira-gol-84-86-le-apm1-0247,
3,248,Iluminação,LANTERNA TRASEIRA PALIO 01/03 VERMELHA LD,RF292,RUFATO,1,9300,12090,12090,high,21f6d5d5b80fa81afae3a7401cf2e7eecc56a97cc23341bd9cc4e2748aa3118d,APM1-0248,lanterna-traseira-palio-01-03-vermelha-ld-apm1-0248,
3,249,Iluminação,LANTERNA TRASEIRA PALIO WEEK 2008 LE CANTO,BB8160,BIBAS,1,7600,9880,9880,high,5f504c9f3333be290f4de98bdab62c05832154489a7d1046ef43948f717cd510,APM1-0249,lanterna-traseira-palio-week-2008-le-canto-apm1-0249,
3,250,Iluminação,LANTERNA TRASEIRA SIENA 04/07 LE,RF279,RUFATO,1,7200,9360,9360,high,4ea7d9038ece70a4b0667437ba27b35692b0f4c992b1b9696fb0f845fbdbb9d3,APM1-0250,lanterna-traseira-siena-04-07-le-apm1-0250,
3,251,Iluminação,LANTERNA TRASEIRA GOL 12/16 G6 VERMELHA LE,103911-5,CHG,1,7600,9880,9880,high,a4797abd9f3b50882d95b1a7a60e371278b453dc47527f4d1d2ad4b916de8400,APM1-0251,lanterna-traseira-gol-12-16-g6-vermelha-le-apm1-0251,
3,252,Iluminação,LANTERNA TRASEIRA VW GOL G6 12/... ACRILICA LD,062323-9,CHG,1,7600,9880,9880,high,c57de3ba897a3038f63defa62fac2aa1cc2945913daf598eb0897748ca6fd287,APM1-0252,lanterna-traseira-vw-gol-g6-12-acrilica-ld-apm1-0252,
3,253,Iluminação,LANTERNA TRASEIRA FIAT PICK-UP BICOLOR LE,038937-4,CHG,1,5200,6760,6760,high,be7ccb7dd6d546e8f972da551494b9e845f18da27fd3b57d1a901549bbf61a50,APM1-0253,lanterna-traseira-fiat-pick-up-bicolor-le-apm1-0253,
3,254,Iluminação,LANTERNA TRASEIRA SIENA 08/13 MALA LD,26192,RUFATO,1,6200,8060,8060,high,da97b30ac9b32920807406792a3cbaa036e9909c280841b9d2726dc01748fac5,APM1-0254,lanterna-traseira-siena-08-13-mala-ld-apm1-0254,
3,255,Iluminação,FAROL CORSA C/PISCA LE,FL911/22052,FORTLUZ,1,16200,21060,21060,high,88df7f6fc828e5b6b6254b98b055c23c333402b4431e415843e4be916d8eaa76,APM1-0255,farol-corsa-c-pisca-le-apm1-0255,
3,256,Iluminação,FAROL CORSA C/PISCA LD,FL910/050825,FORTLUZ,1,16200,21060,21060,high,5932008a96c9ae2862137e493e0338ce7ed3b64ebcaac86f4e17372563c853c7,APM1-0256,farol-corsa-c-pisca-ld-apm1-0256,
3,257,Iluminação,LANTERNA TRASEIRA F1000 93/98 LD,PD402D,RUFATO,1,13600,17680,17680,high,c45e1649cb7f0a436b8bc52e4ecc73f8f5b6e867be596ee09660c46e86650510,APM1-0257,lanterna-traseira-f1000-93-98-ld-apm1-0257,
3,258,Iluminação,LANTERNA TRASEIRA PALIO WEEK 97/00 LE,410303/252532,JCV,1,13300,17290,17290,high,f61471f66892a01f57965c353690c5446135a0b0379482271994a0709a1b737a,APM1-0258,lanterna-traseira-palio-week-97-00-le-apm1-0258,
3,259,Iluminação,LANTERNA TRASEIRA FORD KA 96/01 CRISTAL LD,16742,RUFATO,1,8800,11440,11440,high,bb0dc147399f5eae8d490b85feedc65b6c79d9c05d4eb26eaac47c3193e00a13,APM1-0259,lanterna-traseira-ford-ka-96-01-cristal-ld-apm1-0259,
3,260,Iluminação,LANTERNA TRASEIRA SIENA CANTO 04/12 LD,COF35385,COFRAN,1,7800,10140,10140,high,71dea984c3c6eb1063edc5efef12da84ba2f948891640e8e8512fd3a30bfa3f3,APM1-0260,lanterna-traseira-siena-canto-04-12-ld-apm1-0260,
3,261,Iluminação,LANTERNA TRASEIRA PALIO WEEK 08/... LD CANTO,BB81607003AR,BIBAS,1,8000,10400,10400,high,921e604f12a2d0cdca5f32f1da8772b4c9cc5ea74c597ee264cffa7f972fc374,APM1-0261,lanterna-traseira-palio-week-08-ld-canto-apm1-0261,
3,262,Iluminação,LANTERNA TRASEIRA GOL 99/03 G3 LE,3343.5,COFRAN,1,5100,6630,6630,high,5ff6a78b96066ff1b0914b4b2aa3f98b3b411db73a2afdc94adaea953c1eaf06,APM1-0262,lanterna-traseira-gol-99-03-g3-le-apm1-0262,
4,263,Iluminação,LENTE TRASEIRA UNO 85/... FUME LD,42,MIKRON CLASS,3,4900,6370,19110,high,bcd943a9baa8b634129c16e70b5fcd5e7477a9003d11d01c755bfc71b6cd932a,APM1-0263,lente-traseira-uno-85-fume-ld-apm1-0263,
4,264,Iluminação,LANTERNA DIANTEIRA GOL/VOY/PAR 87/90 LE,3327.30,COFRAN,1,4500,5850,5850,high,5c7aa8a4b41024b4641b3a2f21d0548421bddb55a4bce3a41b111ce20d62910d,APM1-0264,lanterna-dianteira-gol-voy-par-87-90-le-apm1-0264,
4,265,Iluminação,LANTERNA DIANTEIRA VECTRA 94/96 CRISTAL LE,94091/0182211,CENTERPARTS,1,4500,5850,5850,high,a3306e884f55da0ba01063c72968c775411e366dba5e4708a3a5c47d5b8f0960,APM1-0265,lanterna-dianteira-vectra-94-96-cristal-le-apm1-0265,
4,266,Iluminação,LANTERNA TRASEIRA ADAPTADOR 93/... FUME LE,93501,LANTERNAS HT,1,4500,5850,5850,high,cd13c16d68f6b8f2c03fe06cd966b1ec2ebd91561495829ec2fba58155f79b91,APM1-0266,lanterna-traseira-adaptador-93-fume-le-apm1-0266,
4,267,Iluminação,LANTERNA TRASEIRA TEMPRA 96/... ACRILICA BICOLOR LD,10006/042514-7,CHG,1,7400,9620,9620,high,b3682dcd3bc1e59df5aa7dd93723998eba9fc1fab36952460db1e80b7ce5617f,APM1-0267,lanterna-traseira-tempra-96-acrilica-bicolor-ld-apm1-0267,
4,268,Iluminação,LANTERNA TRASEIRA BORDA CROMADA VOYAGE 13/... LE,24475,RUFATO,1,7200,9360,9360,high,c07ea3e884825aa0386210ca6a82e7557beee5d7cc632d4cee24a013a01efd64,APM1-0268,lanterna-traseira-borda-cromada-voyage-13-le-apm1-0268,
4,269,Iluminação,LANTERNA TRASEIRA VOYAGE 13/... BORDA CROMADA LD,24474,RUFATO,1,8500,11050,11050,high,dda042a9c79f51607a913c64b7fd5aa569449cd8fd103ebf8e568ec340bf7197,APM1-0269,lanterna-traseira-voyage-13-borda-cromada-ld-apm1-0269,
4,270,Iluminação,LANTERNA TRASEIRA GOL 09/12 LE,RF315,RUFATO,2,7500,9750,19500,high,4326761589c16cf0aaf8f3d387f9612b755a02119944b163388726d7c968265d,APM1-0270,lanterna-traseira-gol-09-12-le-apm1-0270,
4,271,Iluminação,LANTERNA TRASEIRA GOL 09/12 LD,RF316,RUFATO,1,7500,9750,9750,high,ebcb2b987b0db48d909d43a8944ac13376e919e68a28775aa38e75e219072808,APM1-0271,lanterna-traseira-gol-09-12-ld-apm1-0271,
4,272,Iluminação,LANTERNA TRASEIRA GOL 13/... CRISTAL VALEO LE,20473,RUFATO,1,5800,7540,7540,high,a94a7dcb5ddf4a5a35ce4b4dc02cbb3d230578124badd13d3a467dfa88fc69a6,APM1-0272,lanterna-traseira-gol-13-cristal-valeo-le-apm1-0272,
4,273,Iluminação,LANTERNA TRASEIRA GOL 12/16 G6 VERMELHO FUME LD,103910/21454,CHG,1,8000,10400,10400,high,04f54e6854c8133cfbc17cd22a5fa8c687003cd989a8a4c06d2f77d96f0b6d90,APM1-0273,lanterna-traseira-gol-12-16-g6-vermelho-fume-ld-apm1-0273,
4,274,Iluminação,LANTERNA TRASEIRA GOL G4 06/11 LD,335050,COFRAN,1,7100,9230,9230,high,e442fa3a6accbe3e1e363b83dee6b6aaec47ffd875ffe07a149908758171de0a,APM1-0274,lanterna-traseira-gol-g4-06-11-ld-apm1-0274,
4,275,Iluminação,LANTERNA DIANTEIRA UNO 91/99 CIBIE LD,350830,COFRAN,1,4500,5850,5850,high,413d855017b72eb96c538af5685e5655d84f0c1d68caf783168347b54ae07a10,APM1-0275,lanterna-dianteira-uno-91-99-cibie-ld-apm1-0275,
4,276,Iluminação,LANTERNA TRASEIRA SAVEIRO 08/12 G5 LD,19938,RUFATO,1,6700,8710,8710,high,1e69898b949b28b8c07eb18fee7ca5fe5ac37c5a3e43ce0521a317037039b6ee,APM1-0276,lanterna-traseira-saveiro-08-12-g5-ld-apm1-0276,
4,277,Iluminação,LANTERNA TRASEIRA PAR/SAV 83/97 FUME LD,104432,JCV,1,4500,5850,5850,high,cc77a9e753bdd0e6fe5c3a503643275c9d80e2046907881bf8452d76fe86c955,APM1-0277,lanterna-traseira-par-sav-83-97-fume-ld-apm1-0277,
4,278,Iluminação,LANTERNA TRASEIRA PAR/SAV 87/95 FUME LD,3004/025370-0,CHG,1,4500,5850,5850,high,63b26b711cc0607d5c1346e7b75a0c84fe16ac3919cb8963f78b26f09e4e2232,APM1-0278,lanterna-traseira-par-sav-87-95-fume-ld-apm1-0278,
4,279,Iluminação,LANTERNA TRASEIRA PAR/SAV 83/97 LD,104412,JCV,1,4500,5850,5850,high,e1b38c29c38d4510d9d94e21d63af400818ddf6e218005e2bcad0e06a2093242,APM1-0279,lanterna-traseira-par-sav-83-97-ld-apm1-0279,
4,280,Iluminação,LANTERNA RTASEIRA PAR/SAV 83/97 LE,104532,JCV,1,4500,5850,5850,high,1be0e7e23845429076dc66ed62a17bf4d5d4bc0d7f3d9743feea916277349cad,APM1-0280,lanterna-rtaseira-par-sav-83-97-le-apm1-0280,
4,281,Iluminação,LANTERNA TRASEIRA PAR/ 06/10 G4 LE,22555,RUFATO,1,5600,7280,7280,high,22a1dc96148ac05aa1ea7e70a5bb5ad8a53be0ba5e8a53cde569eb344235a97f,APM1-0281,lanterna-traseira-par-06-10-g4-le-apm1-0281,
4,282,Iluminação,LANTERNA TRASEIRA SAV 97/03 LD,8306,BRUSY,1,4500,5850,5850,high,25197a8052307f7848a1fbe8445231e866e2851572d22d9f6de0c031568a324e,APM1-0282,lanterna-traseira-sav-97-03-ld-apm1-0282,
4,283,Iluminação,LANTERNA TRASEIRA VOYAGE 85/90 LD,LA3308,,1,4500,5850,5850,high,855b5fbabb742b92213a57acbf573d1f2d481c93136de40dd8fb80595cb7ec4e,APM1-0283,lanterna-traseira-voyage-85-90-ld-apm1-0283,
4,284,Iluminação,LANTERNA TRASEIRA GOLF 98/06 LD,3372.4,RUFATO,2,10000,13000,26000,high,1e7370a2afe4be05d79e6630fe94cb6cd176099c31cbf7131c4d328eceaf2171,APM1-0284,lanterna-traseira-golf-98-06-ld-apm1-0284,
4,285,Iluminação,LANTERNA TRASEIRA PAMPA 89/93 LE,AR1113,RUFATO,1,4500,5850,5850,high,5ddfcc7fb9ca60858be228fdf3dec3229f0ecfa2a46867aac51fde754e10fb94,APM1-0285,lanterna-traseira-pampa-89-93-le-apm1-0285,
4,286,Iluminação,LANTERNA TRASEIRA FIAT PAMPA 96/... BICOLOR LE,042513-8,CHG,1,4500,5850,5850,high,fc95a8e5deb8f5cf1c595c6973cbf18cce77d1ffac444c6798bcee747e4c6e1d,APM1-0286,lanterna-traseira-fiat-pampa-96-bicolor-le-apm1-0286,
4,287,Iluminação,LANTERNA TRASEIRA RETRO CRISTAL ONIX 13/16 LD,36026/12874,FITAM/CENTERPAR,1,18900,24570,24570,high,5b6a99569cc53891b9a3a9c5d90ddd699a39eaee67d711917315398cfc7389a5,APM1-0287,lanterna-traseira-retro-cristal-onix-13-16-ld-apm1-0287,
4,288,Iluminação,LANTERNA DIANTEIRA LOGUS/POINTER 92/96 CRISTAL LE,039507-6,CHG,1,1500,1950,1950,high,920c22d7dc5a4c72cdeca52baf151b997952b76e8333e2b2f72321a818da9d35,APM1-0288,lanterna-dianteira-logus-pointer-92-96-cristal-le-apm1-0288,
4,289,Iluminação,LANTERNA DIANTEIRA GOL/SAV/PAR 87/90 LD,44314,,1,1500,1950,1950,high,e42278098723609483804c7e5b438d59d32527a16badccbfe7cca1740fbc195d,APM1-0289,lanterna-dianteira-gol-sav-par-87-90-ld-apm1-0289,
4,290,Iluminação,LENTE TRASEIRA MB 87/... COM/SEM VIGIA,,,3,2500,3250,9750,medium,f12b282f426f60886925018780fe7941334cd7396d546c136f596192dc587246,APM1-0290,lente-traseira-mb-87-com-sem-vigia-apm1-0290,missing_manufacturer_code
4,291,Iluminação,LENTE TRASEIRA MERCEDES 88/...,,,2,1300,1690,3380,medium,db6d8165549d5d857e46b4c15fdaea2f25f4add0295420609464074423f4e01e,APM1-0291,lente-traseira-mercedes-88-apm1-0291,missing_manufacturer_code
4,292,Iluminação,LENTE LANTERNA TRASEIRA FORD CARGO 88/... C/VIGIA,APM01105,,2,1300,1690,3380,high,97abf93ace5c643499e8801cb6432967b66463e1d22a7e397e4ad5717c49fee7,APM1-0292,lente-lanterna-traseira-ford-cargo-88-c-vigia-apm1-0292,
4,293,Iluminação,LENTE TRASEIRA S/VIGIA FORD CARGO .../87 LD,,,1,1800,2340,2340,medium,39838a340a2059f00ebb1e76388ea25dfc67bf9f2b17fde9cdb8536733565360,APM1-0293,lente-traseira-s-vigia-ford-cargo-87-ld-apm1-0293,missing_manufacturer_code
4,294,Iluminação,LENTE TRASEIRA SEM VIGIA FORD CARGO .../87 LD,APM00315,,4,1800,2340,9360,high,05b17b3ac05b9de767f3733e19194f79b6948613942c4845de6a49dbd19d647f,APM1-0294,lente-traseira-sem-vigia-ford-cargo-87-ld-apm1-0294,
4,295,Iluminação,LENTE TRASEIRA COM VIGIA FORD CARGO .../87 LE,APM00315,,4,1800,2340,9360,high,f0613da816d99a8ecaa7e361801f16e1209cc0ef67e415afb4fe8570d9615b19,APM1-0295,lente-traseira-com-vigia-ford-cargo-87-le-apm1-0295,
4,296,Iluminação,LANTERNA TRASEIRA VW VARIANT LE,,,1,3500,4550,4550,medium,f5f14dfafd6028ee8cff11bbe8ab75c6ee0406742ee65ab48b41445b1f3019f2,APM1-0296,lanterna-traseira-vw-variant-le-apm1-0296,missing_manufacturer_code
